ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
126,127,Live,478000,1200,161,63.8205,0.0,1477,27.924170616113745,1814744,0.00155248,1811790,0.00184748,22,1808844,1808844,1473,1473,0,1.851683638832315
127,128,Live,478000,1200,418,63.85159999999999,0.0,1477,27.924170616113745,1814744,0.00144766,1811790,0.00174465,23,1808844,1808844,1473,1473,0,1.7498778004073319
128,129,Live,478000,1200,419,63.8729,0.0,1477,27.924170616113745,1814744,0.00141349,1811790,0.00171447,24,1808844,1808844,1473,1473,0,1.7207060420909708
129,130,Live,478000,1200,420,63.65880000000001,0.0,1477,27.924170616113745,1814744,0.00138032,1811790,0.00168538,25,1808844,1808844,1473,1473,0,1.692634080108622
130,131,Live,478000,1200,421,64.0957,0.0,1477,27.924170616113745,1814744,0.0013446,1811790,0.00164865,26,1808844,1808844,1473,1473,0,1.6569178547182621
131,132,Live,478000,1200,422,63.9202,0.0,1477,27.924170616113745,1814744,0.00131116,1811790,0.00161963,27,1808844,1808844,1473,1473,0,1.6289137813985064
132,133,Live,478000,1200,423,64.0694,0.0,1477,27.924170616113745,1814744,0.00127523,1811790,0.00158064,28,1808844,1808844,1473,1473,0,1.5909436524100475
133,134,Live,478000,1200,424,63.4762,0.0,1477,27.924170616113745,1814744,0.0012415,1811790,0.0015498,29,1808844,1808844,1473,1473,0,1.5611201629327902
134,135,Live,478000,1200,425,63.9206,0.0,1477,27.924170616113745,1814744,0.00121696,1811790,0.00154583,30,1808844,1808844,1473,1473,0,1.5581670061099797
135,136,Live,478000,1200,426,63.691100000000006,0.0,1477,27.924170616113745,1814744,0.00122731,1811790,0.00163283,31,1808844,1808844,1473,1473,0,1.6461778682959947
136,137,Live,478000,1200,427,63.9439,0.0,1477,27.924170616113745,1814744,0.00139413,1811790,0.00218801,32,1808844,1808844,1473,1473,0,2.202376103190767
137,138,Live,478000,1200,428,63.5959,0.0,1477,27.924170616113745,1814744,0.00135841,1811790,0.00216995,33,1808844,1808844,1473,1473,0,2.185336048879837
138,139,Live,478000,1200,1059,63.77450000000001,0.0,1477,27.924170616113745,1814744,0.00131119,1811790,0.00212156,34,1808844,1808844,1473,1473,0,2.1379565512559404
139,140,Live,478000,1200,1060,63.4869,0.0,1477,27.924170616113745,1814744,0.00127605,1811790,0.00208745,35,1808844,1808844,1473,1473,0,2.1048608282416836
140,141,Live,478000,1200,1061,63.69540000000001,0.0,1477,27.924170616113745,1814744,0.00124107,1811790,0.00205443,36,1808844,1808844,1473,1473,0,2.07285811269518
141,142,Live,478000,1200,1062,63.7439,0.0,1477,27.924170616113745,1814744,0.00120714,1811790,0.00204359,37,1808844,1808844,1473,1473,0,2.063041412084182
142,143,Live,478000,1200,1063,63.6036,0.0,1477,27.924170616113745,1814744,0.00117143,1811790,0.00200686,38,1808844,1808844,1473,1473,0,2.027325186693822
143,144,V2X,99000,300,1065,63.7962,0.0,1225,27.885714285714286,405050,0.00117149,402600,0.00172296,39,400488,400160,1221,1220,0,1.723622950819672
144,145,V2X,99000,300,991,63.5644,0.0,1225,27.885714285714286,405050,0.00139236,402600,0.00194304,40,400488,400160,1221,1220,0,1.944
145,146,V2X,99000,300,992,63.4461,0.0,1225,27.885714285714286,405050,0.00135489,402600,0.00191274,41,400488,400160,1221,1220,0,1.9139918032786887
146,147,V2X,99000,300,993,63.51789999999999,0.0,1225,27.885714285714286,405050,0.00132128,402600,0.00187154,42,400488,400160,1221,1220,0,1.8730983606557379
147,148,V2X,99000,300,994,63.8989,0.0,1224,27.908496732026144,405048,0.00129246,402600,0.00181674,43,400488,400160,1221,1220,0,1.8185901639344262
148,149,V2X,99000,300,995,64.083,0.0,1224,27.908496732026144,405048,0.0012514,402600,0.00180005,44,400488,400160,1221,1220,0,1.8021967213114753
149,150,V2X,99000,300,996,63.59530000000001,0.0,1225,27.885714285714286,405050,0.00121586,402600,0.00176545,45,400488,400160,1221,1220,0,1.7678852459016394
