ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
23,24,Web,133000,600,62,64.0302,0.0,826,27.796610169491526,518252,0.00128216,516600,0.00154061,19,514960,514960,820,820,0,1.543451219512195
24,25,Web,133000,600,89,63.358,0.0,825,27.830303030303032,518250,0.00131757,516600,0.00157413,20,514960,514960,820,820,0,1.577512195121951
25,26,Web,133000,600,90,63.7811,0.0,825,27.830303030303032,518250,0.0013506,516600,0.00161685,21,514960,514960,820,820,0,1.6207560975609756
26,27,Web,133000,600,91,63.6197,0.0,825,27.830303030303032,518250,0.00138645,516600,0.0016502,22,514960,514960,820,820,0,1.6546463414634147
27,28,Web,133000,600,92,63.7071,0.0,825,27.830303030303032,518250,0.00142229,516600,0.00168537,23,514960,514960,820,820,0,1.6903536585365853
28,29,Mobile,166000,800,93,63.529,0.0,771,27.85473411154345,638152,0.00117856,636610,0.00143945,24,635076,635076,767,767,0,1.4409908735332464
29,30,Mobile,166000,800,94,63.5418,0.0,771,27.85473411154345,638152,0.00121168,636610,0.00147768,25,635076,635076,767,767,0,1.4799217731421122
30,31,Mobile,166000,800,95,63.9244,0.0,772,27.818652849740932,638154,0.00124961,636610,0.00150906,26,635076,635076,767,767,0,1.5119947848761408
31,32,Mobile,166000,800,96,63.9243,0.0,772,27.818652849740932,638154,0.00128532,636610,0.00154408,27,635076,635076,767,767,0,1.5477053455019556
32,33,Mobile,166000,800,97,64.1605,0.0,772,27.818652849740932,638154,0.00131803,636610,0.00158189,28,635076,635076,767,767,0,1.586219035202086
33,34,Mobile,166000,800,98,63.6918,0.0,772,27.818652849740932,638154,0.00135379,636610,0.00161691,29,635076,635076,767,767,0,1.6219295958279007
34,35,Mobile,166000,800,99,63.8082,0.0,772,27.818652849740932,638154,0.00138955,636610,0.00165193,30,635076,635076,767,767,0,1.6576531942633637
35,36,Mobile,166000,800,115,63.6584,0.0,772,27.818652849740932,638154,0.00142226,636610,0.00168988,31,635076,635076,767,767,0,1.696297262059974
36,37,VoD,725000,1200,116,63.9177,0.0,2241,27.92503346720214,2753532,0.00117265,2749050,0.00144607,2,2744580,2744580,2235,2235,0,1.4482013422818791
37,38,VoD,725000,1200,117,63.6973,0.0,2241,27.92503346720214,2753532,0.001215,2749050,0.00147391,3,2744580,2744580,2235,2235,0,1.4770604026845637
38,39,VoD,725000,1200,118,64.1699,0.0,2241,27.92503346720214,2753532,0.0012433,2749050,0.00151451,4,2744580,2744580,2235,2235,0,1.5186711409395972
39,40,VoD,725000,1200,119,63.87369999999999,0.0,2241,27.92503346720214,2753532,0.00128513,2749050,0.00154316,5,2744580,2744580,2235,2235,0,1.54834451901566
40,41,VoD,725000,1200,120,63.765699999999995,0.0,2241,27.92503346720214,2753532,0.00131941,2749050,0.00157901,6,2744580,2744580,2235,2235,0,1.5852080536912752
41,42,VoD,725000,1200,121,63.9702,0.0,2241,27.92503346720214,2753532,0.0013569,2749050,0.00161136,7,2744580,2744580,2235,2235,0,1.618572706935123
42,43,Live,478000,1200,122,63.7813,0.0,1479,27.886409736308316,1814748,0.00124595,1811790,0.00150464,8,1808844,1808844,1473,1473,0,1.5067888662593345
43,44,Live,478000,1200,123,64.012,0.0,1479,27.886409736308316,1814748,0.00128127,1811790,0.00153949,9,1808844,1808844,1473,1473,0,1.5426476578411406
44,45,Live,478000,1200,124,63.582800000000006,0.0,1479,27.886409736308316,1814748,0.00131713,1811790,0.00157419,10,1808844,1808844,1473,1473,0,1.5783638832315003
45,46,Live,478000,1200,125,64.0222,0.0,1479,27.886409736308316,1814748,0.00135065,1811790,0.00161162,11,1808844,1808844,1473,1473,0,1.6168160217243719
46,47,Live,478000,1200,130,63.8273,0.0,1479,27.886409736308316,1814748,0.00120733,1811790,0.00146581,12,1808844,1808844,1473,1473,0,1.4720162932790224
47,48,Live,478000,1200,131,64.1906,0.0,1479,27.886409736308316,1814748,0.00117169,1811790,0.00143403,13,1808844,1808844,1473,1473,0,1.4412491513917176
48,49,V2X,99000,300,132,63.4072,0.0,1221,27.954135954135953,405042,0.00120755,402600,0.00151579,14,400488,400160,1221,1220,0,1.5164262295081967
49,50,V2X,99000,300,133,63.84479999999999,0.0,1221,27.954135954135953,405042,0.00117163,402600,0.00147972,15,400488,400160,1221,1220,0,1.4806475409836066
