ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
77,78,Web,133000,600,952,63.7922,0.0,555,27.798198198198197,759558,0.001237,758448,0.00148824,48,757344,757344,552,552,0,1.4906195652173913
78,79,Web,133000,600,953,63.7147,0.0,87,26.71264367816092,125502,0.00125681,125328,0.00151037,75,125160,125160,84,84,0,1.5129404761904761
79,80,Web,133000,600,954,64.0865,0.0,297,27.717171717171716,351644,0.00120113,351050,0.00145304,20,350460,350460,295,295,0,1.4551016949152542
80,81,Web,133000,600,732,64.0637,0.0,431,27.740139211136892,528158,0.00121377,527296,0.00146339,122,526440,526440,428,428,0,1.4655280373831776
81,82,Web,133000,600,733,64.1052,0.0,339,27.75221238938053,322850,0.00120841,322172,0.0014548,27,321498,321498,337,337,0,1.4564777448071216
82,83,Web,133000,600,734,64.0442,0.0,287,27.70731707317073,242824,0.00121038,242250,0.00146026,99,241680,241680,285,285,0,1.4617508771929826
83,84,Mobile,166000,800,735,64.0454,0.0,534,27.84269662921348,480932,0.00121249,479864,0.00146152,78,478800,478800,532,532,0,1.4630996240601504
84,85,Mobile,166000,800,736,63.67840000000001,0.0,324,27.65432098765432,451332,0.0012444,450684,0.00149478,79,450042,450042,321,321,0,1.497202492211838
85,86,Mobile,166000,800,737,63.30680000000001,0.0,570,27.852631578947367,673084,0.00120858,671944,0.00145675,16,670808,670808,568,568,0,1.458806338028169
86,87,Mobile,166000,800,738,64.0691,0.0,1057,27.920529801324502,1064499,0.00120332,1062385,0.00145339,9,1060275,1060275,1055,1055,0,1.4551469194312796
87,88,Mobile,166000,800,739,63.9031,0.0,299,27.62541806020067,330934,0.00121192,330336,0.00146609,94,329744,329744,296,296,0,1.4680337837837836
88,89,Mobile,166000,800,740,64.0545,0.0,447,27.812080536912752,490394,0.00120874,489500,0.00145867,56,488610,488610,445,445,0,1.4605842696629212
89,90,Mobile,166000,800,741,63.9118,0.0,628,27.866242038216562,708636,0.00120816,707380,0.00145772,50,706128,706128,626,626,0,1.4596805111821087
90,91,Mobile,166000,800,742,63.7884,0.0,320,27.65,424786,0.00120692,424146,0.00145865,59,423512,423512,317,317,0,1.4609589905362776
91,92,Mobile,166000,800,743,63.5988,0.0,203,27.586206896551722,222109,0.00121084,221703,0.00146119,119,221301,221301,201,201,0,1.4631094527363184
92,93,Mobile,166000,800,997,63.7372,0.0,695,27.87913669064748,610537,0.00119743,609147,0.00144714,103,607761,607761,693,693,0,1.4486868686868686
93,94,Mobile,166000,800,998,63.9947,0.0,346,27.75722543352601,362236,0.00119919,361544,0.00145055,108,360856,360856,344,344,0,1.4523808139534884
94,95,Mobile,166000,800,999,63.7024,0.0,477,27.82389937106918,459329,0.00119569,458375,0.00144475,34,457425,457425,475,475,0,1.4464357894736843
95,96,Mobile,166000,800,1000,63.9933,0.0,390,27.784615384615385,356964,0.00119936,356184,0.00144661,114,355408,355408,388,388,0,1.4482190721649486
96,97,Mobile,166000,800,1001,63.5466,0.0,1094,27.948811700182816,711545,0.00119591,709357,0.00145016,101,707171,707171,1093,1093,0,1.45131747483989
97,98,Mobile,166000,800,1027,64.1099,0.0,308,27.727272727272727,373324,0.00119288,372708,0.00144452,8,372096,372096,306,306,0,1.446624183006536
98,99,Mobile,166000,800,1028,63.7974,0.0,588,27.904761904761905,429686,0.00119615,428510,0.00144548,115,427336,427336,587,587,0,1.4467700170357751
99,100,Mobile,166000,800,1029,63.9319,0.0,281,27.601423487544483,391430,0.00123104,390868,0.00148464,28,390312,390312,278,278,0,1.487064748201439
100,101,Mobile,166000,800,1030,63.78229999999999,0.0,552,27.847826086956523,512604,0.0011944,511500,0.001445,80,510400,510400,550,550,0,1.4466254545454547
101,102,Mobile,166000,800,1031,64.0746,0.0,652,27.914110429447852,507131,0.00119235,505827,0.00144195,54,504525,504525,651,651,0,1.4433241167434714
102,103,Mobile,166000,800,1032,63.67809999999999,0.0,284,27.6056338028169,400431,0.00123166,399863,0.00148617,120,399301,399301,281,281,0,1.488626334519573
103,104,Mobile,166000,800,1033,63.3936,0.0,573,27.853403141361255,583566,0.00119293,582420,0.0014433,65,581278,581278,571,571,0,1.445091068301226
104,105,Mobile,166000,800,1034,63.6313,0.0,487,27.88501026694045,364016,0.00119196,363042,0.00144348,55,362070,362070,486,486,0,1.444804526748971
105,106,Mobile,166000,800,1035,63.6944,0.0,1025,27.945365853658537,717826,0.00118972,715776,0.00143876,37,714425,713728,1025,1024,0,1.44
106,107,VoD,725000,1200,1036,63.81539999999999,0.0,2132,27.96060037523452,2624164,0.00118761,2619900,0.00143759,3,2615640,2615640,2130,2130,0,1.439718309859155
107,108,VoD,725000,1200,1037,63.8643,0.0,2074,27.95949855351977,2552708,0.00118672,2548560,0.00143671,17,2544416,2544416,2072,2072,0,1.4388465250965252
108,109,VoD,725000,1200,1038,63.8827,0.0,1753,27.936109526525957,2156006,0.0011866,2152500,0.00143766,68,2149000,2149000,1750,1750,0,1.4397885714285714
109,110,VoD,725000,1200,1052,63.7288,0.0,1942,27.942327497425335,2388854,0.00118472,2384970,0.00143483,66,2381092,2381092,1939,1939,0,1.4369571944301187
110,111,VoD,725000,1200,1053,63.7936,0.0,1966,27.94303153611394,2418422,0.00118347,2414490,0.00143406,40,2410564,2410564,1963,1963,0,1.43618950585838
111,112,VoD,725000,1200,1054,63.7211,0.0,2142,27.96078431372549,2636484,0.00118195,2632200,0.0014326,36,2627920,2627920,2140,2140,0,1.4347336448598131
112,113,VoD,725000,1200,1055,63.3126,0.0,1914,27.956112852664578,2355588,0.00118072,2351760,0.00143286,23,2347936,2347936,1912,1912,0,1.4349895397489538
113,114,VoD,725000,1200,1056,63.96019999999999,0.0,1892,27.955602536997887,2328484,0.00117998,2324700,0.00143037,67,2320920,2320920,1890,1890,0,1.4324973544973545
114,115,VoD,725000,1200,1057,64.1572,0.0,2115,27.960283687943264,2603220,0.00117762,2598990,0.00142647,25,2595992,2594764,2114,2113,0,1.4286038807382868
115,116,VoD,725000,1200,1058,63.7132,0.0,1620,27.930864197530862,1992150,0.00117705,1988910,0.00142703,88,1985676,1985676,1617,1617,0,1.4291589363017934
116,117,VoD,725000,1200,151,63.72769999999999,0.0,2336,27.964041095890412,2875492,0.00121573,2870820,0.00146628,2,2866152,2866152,2334,2334,0,1.4684104541559555
117,118,VoD,725000,1200,152,63.55159999999999,0.0,2191,27.961661341853034,2696852,0.00121601,2692470,0.00146537,5,2688092,2688092,2189,2189,0,1.467505710370032
118,119,VoD,725000,1200,153,63.8465,0.0,1833,27.938897981451174,2254566,0.00122475,2250900,0.0014744,61,2247240,2247240,1830,1830,0,1.4765300546448086
119,120,VoD,725000,1200,154,63.8319,0.0,1597,27.947401377582967,1965044,0.00122695,1961850,0.00147697,85,1958660,1958660,1595,1595,0,1.479103448275862
120,121,VoD,725000,1200,155,64.1212,0.0,1624,27.93103448275862,1997078,0.00122825,1993830,0.00147921,89,1990588,1990588,1621,1621,0,1.4813448488587293
121,122,VoD,725000,1200,156,63.9686,0.0,1934,27.95656670113754,2380228,0.00122476,2376360,0.00147514,31,2372496,2372496,1932,1932,0,1.4772722567287784
122,123,VoD,725000,1200,157,63.9539,0.0,1903,27.955859169732,2342036,0.00122855,2338230,0.00147894,53,2334428,2334428,1901,1901,0,1.4810731194108364
123,124,VoD,725000,1200,158,64.0696,0.0,1688,27.950236966824644,2077156,0.00123285,2073780,0.00148269,86,2070408,2070408,1686,1686,0,1.4848161328588374
124,125,Live,478000,1200,159,63.8508,0.0,1925,27.956363636363637,2369140,0.00122417,2365290,0.00147451,7,2362672,2361444,1924,1923,0,1.476640665626625
125,126,Live,478000,1200,160,63.95329999999999,0.0,1074,27.921787709497206,1320708,0.00123305,1318560,0.00148307,83,1316416,1316416,1072,1072,0,1.4852052238805968
126,127,Live,478000,1200,161,63.8205,0.0,1178,27.905004240882104,1447606,0.00123358,1445250,0.00148436,57,1444128,1442900,1176,1175,0,1.4864936170212766
127,128,Live,478000,1200,418,63.8516,0.0,1497,27.925183700734802,1840614,0.00122155,1837620,0.00147203,52,1834632,1834632,1494,1494,0,1.474156626506024
128,129,Live,478000,1200,419,63.8729,0.0,1367,27.93859649122807,1681684,0.00121971,1678950,0.00147045,71,1677448,1676220,1366,1365,0,1.4725787545787545
129,130,Live,478000,1200,420,63.6588,0.0,1175,27.928510638297873,1445140,0.00121799,1442790,0.00146846,72,1440444,1440444,1173,1173,0,1.4705967604433077
130,131,Live,478000,1200,421,64.0957,0.0,1139,27.926251097453907,1400788,0.0012183,1398510,0.0014667,60,1396236,1396236,1137,1137,0,1.468830255057168
131,132,Live,478000,1200,422,63.9202,0.0,1323,27.936555891238672,1627476,0.00121397,1624830,0.00146381,19,1623416,1622188,1322,1321,0,1.4659424678274036
132,133,Live,478000,1200,423,64.0694,0.0,1258,27.93322734499205,1547396,0.00121342,1544880,0.00147227,46,1542368,1542368,1256,1256,0,1.4744028662420383
133,134,Live,478000,1200,424,63.476200000000006,0.0,1194,27.92964824120603,1468548,0.00121528,1466160,0.00146563,76,1463776,1463776,1192,1192,0,1.467760067114094
134,135,Live,478000,1200,425,63.9206,0.0,1434,27.921896792189678,1762998,0.00121459,1760130,0.00146447,63,1757268,1757268,1431,1431,0,1.4665967854647102
135,136,Live,478000,1200,426,63.69109999999999,0.0,1132,27.925795053003533,1392164,0.00121317,1389900,0.00146328,95,1387640,1387640,1130,1130,0,1.4654070796460177
136,137,Live,478000,1200,427,63.9439,0.0,1207,27.930405965202983,1484564,0.00121096,1482150,0.00146148,32,1479740,1479740,1205,1205,0,1.463618257261411
137,138,Live,478000,1200,428,63.59590000000001,0.0,1052,27.920152091254753,1293604,0.00121162,1291500,0.00146224,81,1289400,1289400,1050,1050,0,1.4643714285714287
138,139,Live,478000,1200,1059,63.7745,0.0,964,27.91286307053942,1185188,0.00117665,1183260,0.00142685,100,1181336,1181336,962,962,0,1.428981288981289
139,140,Live,478000,1200,1060,63.4869,0.0,1316,27.93617021276596,1618852,0.00117561,1616220,0.00142486,41,1613592,1613592,1314,1314,0,1.4269939117199393
140,141,Live,478000,1200,1061,63.6954,0.0,1875,27.9552,2307540,0.00117411,2303790,0.00142282,6,2300044,2300044,1873,1873,0,1.4249546182594768
141,142,Live,478000,1200,1062,63.7439,0.0,1204,27.930232558139537,1480868,0.00117365,1478460,0.00142422,62,1476056,1476056,1202,1202,0,1.4263477537437603
142,143,Live,478000,1200,1063,63.6036,0.0,1338,27.937219730941703,1645956,0.00117276,1643280,0.00142264,4,1640608,1640608,1336,1336,0,1.4247679640718562
143,144,V2X,99000,300,1065,63.7962,0.0,867,27.967704728950405,349401,0.00117184,347667,0.00142235,44,345933,345933,867,867,0,1.4230911188004614
144,145,V2X,99000,300,991,63.5644,0.0,528,27.893939393939394,324107,0.00119808,323051,0.00144691,26,321997,321997,527,527,0,1.4480037950664137
145,146,V2X,99000,300,992,63.4461,0.0,688,27.91860465116279,329762,0.00119832,328386,0.00140997,45,327012,327012,687,687,0,1.4108413391557497
146,147,V2X,99000,300,993,63.5179,0.0,749,27.962616822429908,286867,0.00119846,285369,0.00144927,30,283871,283871,749,749,0,1.449973297730307
147,148,V2X,99000,300,994,63.8989,0.0,717,27.921896792189678,362298,0.00119718,360864,0.00144962,18,359432,359432,716,716,0,1.4505446927374301
148,149,V2X,99000,300,995,64.083,0.0,614,27.908794788273617,334087,0.00119568,332859,0.00144609,13,331633,331633,613,613,0,1.4470717781402938
149,150,V2X,99000,300,996,63.5953,0.0,1102,27.974614687216683,385700,0.0011956,383496,0.00144596,22,381638,381292,1103,1102,0,1.4466152450090743
