ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
66,67,Web,133000,600,893,63.9666,0.0,823,27.897934386391253,518246,0.00139547,516600,0.00191325,52,514960,514960,820,820,0,1.9179268292682927
67,68,Web,133000,600,894,63.6302,0.0,823,27.897934386391253,518246,0.00137404,516600,0.00189255,53,514960,514960,820,820,0,1.897768292682927
68,69,Web,133000,600,943,64.0491,0.0,823,27.897934386391253,518246,0.00135711,516600,0.0018715,54,514960,514960,820,820,0,1.8772560975609758
69,70,Web,133000,600,944,63.586,0.0,823,27.897934386391253,518246,0.00133229,516600,0.00184571,55,514960,514960,820,820,0,1.851987804878049
70,71,Web,133000,600,945,64.0203,0.0,822,27.931873479318735,518244,0.00129091,516600,0.00235497,56,514960,514960,820,820,0,2.3617926829268296
71,72,Web,133000,600,946,63.9227,0.0,822,27.931873479318735,518244,0.00130751,516600,0.00182482,57,514960,514960,820,820,0,1.832170731707317
72,73,Web,133000,600,947,63.7805,0.0,822,27.931873479318735,518244,0.0012959,516600,0.00181335,58,514960,514960,820,820,0,1.8212439024390243
73,74,Web,133000,600,948,63.6532,0.0,822,27.931873479318735,518244,0.00128057,516600,0.00180058,59,514960,514960,820,820,0,1.809
74,75,Web,133000,600,949,63.9437,0.0,822,27.931873479318735,518244,0.00125941,516600,0.0017777,60,514960,514960,820,820,0,1.786658536585366
75,76,Web,133000,600,950,63.5038,0.0,822,27.931873479318735,518244,0.00124368,516600,0.00176087,61,514960,514960,820,820,0,1.7703658536585367
76,77,Web,133000,600,951,63.89549999999999,0.0,822,27.931873479318735,518244,0.00123069,516600,0.00174865,62,514960,514960,820,820,0,1.758658536585366
77,78,Web,133000,600,952,63.7922,0.0,822,27.931873479318735,518244,0.00120836,516600,0.00172518,63,514960,514960,820,820,0,1.7357439024390242
78,79,Web,133000,600,953,63.71469999999999,0.0,822,27.931873479318735,518244,0.00119172,516600,0.00170927,64,514960,514960,820,820,0,1.7203658536585367
79,80,Web,133000,600,954,64.0865,0.0,822,27.931873479318735,518244,0.0011749,516600,0.00169074,65,514960,514960,820,820,0,1.7023780487804878
80,81,Web,133000,600,732,64.0637,0.0,822,27.931873479318735,518244,0.00154403,516600,0.00206359,66,514960,514960,820,820,0,2.075768292682927
81,82,Web,133000,600,733,64.1052,0.0,822,27.931873479318735,518244,0.00152965,516600,0.00204986,67,514960,514960,820,820,0,2.0625731707317074
82,83,Web,133000,600,734,64.0442,0.0,823,27.897934386391253,518246,0.00150817,516600,0.00202236,68,514960,514960,820,820,0,2.035609756097561
83,84,Mobile,166000,800,735,64.0454,0.0,769,27.927178153446032,638148,0.0014283,636610,0.00248774,69,635076,635076,767,767,0,2.489465449804433
84,85,Mobile,166000,800,736,63.6784,0.0,769,27.927178153446032,638148,0.00153168,636610,0.0020621,70,635076,635076,767,767,0,2.064524119947849
85,86,Mobile,166000,800,737,63.306799999999996,0.0,769,27.927178153446032,638148,0.00151217,636610,0.00204194,71,635076,635076,767,767,0,2.045058670143416
86,87,Mobile,166000,800,738,64.0691,0.0,769,27.927178153446032,638148,0.00149425,636610,0.00202402,72,635076,635076,767,767,0,2.0278226857887875
87,88,Mobile,166000,800,739,63.9031,0.0,769,27.927178153446032,638148,0.00147093,636610,0.00199873,73,635076,635076,767,767,0,2.0032464146023465
88,89,Mobile,166000,800,740,64.0545,0.0,769,27.927178153446032,638148,0.00145101,636610,0.00198011,74,635076,635076,767,767,0,1.9853194263363756
89,90,Mobile,166000,800,741,63.9118,0.0,769,27.927178153446032,638148,0.00144971,636610,0.00197625,75,635076,635076,767,767,0,1.9821512385919167
90,91,Mobile,166000,800,742,63.7884,0.0,769,27.927178153446032,638148,0.00143842,636610,0.00196694,76,635076,635076,767,767,0,1.9735332464146023
