ue_id,traffic_class,scenario,num_ues,attach_success,attach_time_s,pdu_session_established,bearer_setup_latency_ms,active_drb_count,mean_dl_sinr_db,mean_ul_sinr_db,mean_rsrp_dbm,mean_dl_bler_pct,mean_dl_mcs,mean_ul_mcs,harq_retx_count,mean_cqi,dl_tput_mbps,ul_tput_mbps,dl_bytes,ul_bytes,packet_loss_pct,mean_jitter_ms,mean_e2e_delay_ms,target_dl_rate_mbps,target_ul_rate_mbps,bip_accuracy,bip_false_positive_rate,bip_missed_prediction_rate,macce_adaptation_latency_ms,data_source,simulation_label
99,V2X,A,100,True,NA,NA,NA,NA,63.93189999999999,NA,NA,0.0,27.90842191332788,NA,0,NA,0.10670933333333334,0.0,400160,0,0.0,0.5510901639344262,1.7643688524590164,0.099,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
0,mMTC,A,150,True,NA,NA,NA,NA,63.4703,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.24469727272727274,1.5996545454545454,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
1,mMTC,A,150,True,NA,NA,NA,NA,63.6267,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.24469727272727274,1.6710818181818181,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
2,mMTC,A,150,True,NA,NA,NA,NA,64.1317,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.24469727272727274,1.7425090909090908,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
3,mMTC,A,150,True,NA,NA,NA,NA,63.7293,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.24469727272727274,1.8139363636363635,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
4,mMTC,A,150,True,NA,NA,NA,NA,63.9376,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.24469727272727274,1.8496545454545454,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
5,mMTC,A,150,True,NA,NA,NA,NA,63.7606,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.24469727272727274,1.8853636363636366,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
6,mMTC,A,150,True,NA,NA,NA,NA,63.6358,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.5908009090909091,4.146409090909091,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
7,mMTC,A,150,True,NA,NA,NA,NA,63.83140000000001,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.23982727272727272,1.9162090909090908,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
8,mMTC,A,150,True,NA,NA,NA,NA,63.6977,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.40768454545454547,4.012636363636363,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
9,mMTC,A,150,True,NA,NA,NA,NA,63.7579,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.40768454545454547,4.048354545454545,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
10,mMTC,A,150,True,NA,NA,NA,NA,63.9882,NA,NA,0.0,27.5,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.40768454545454547,4.084063636363636,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
11,mMTC,A,150,True,NA,NA,NA,NA,63.6021,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.7745654545454546,1.8262818181818181,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
12,mMTC,A,150,True,NA,NA,NA,NA,64.0332,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.22456727272727273,2.4009545454545456,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
13,mMTC,A,150,True,NA,NA,NA,NA,63.9462,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.23300909090909092,2.3736818181818182,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
14,mMTC,A,150,True,NA,NA,NA,NA,64.0069,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.23300909090909092,2.3379636363636362,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
15,mMTC,A,150,True,NA,NA,NA,NA,63.5421,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.23300909090909092,2.3022545454545456,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
16,mMTC,A,150,True,NA,NA,NA,NA,63.415,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.23300909090909092,2.2665363636363636,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
17,mMTC,A,150,True,NA,NA,NA,NA,63.8885,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.23300909090909092,2.2308181818181816,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
18,mMTC,A,150,True,NA,NA,NA,NA,63.7324,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.23300909090909092,2.195109090909091,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
19,mMTC,A,150,True,NA,NA,NA,NA,64.051,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.23300909090909092,2.1593909090909094,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
20,mMTC,A,150,True,NA,NA,NA,NA,63.8462,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.23300909090909092,2.1236818181818182,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
21,mMTC,A,150,True,NA,NA,NA,NA,63.8979,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.23300909090909092,2.0879636363636367,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
22,mMTC,A,150,True,NA,NA,NA,NA,64.0655,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.45898181818181816,2.1983545454545452,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
23,mMTC,A,150,True,NA,NA,NA,NA,64.0302,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.829110909090909,2.4606909090909093,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
24,mMTC,A,150,True,NA,NA,NA,NA,63.358,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2128790909090909,2.889263636363636,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
25,mMTC,A,150,True,NA,NA,NA,NA,63.7811,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2213209090909091,2.8619909090909093,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
26,mMTC,A,150,True,NA,NA,NA,NA,63.6197,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2213209090909091,2.8262727272727273,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
27,mMTC,A,150,True,NA,NA,NA,NA,63.7071,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2213209090909091,2.790563636363636,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
28,mMTC,A,150,True,NA,NA,NA,NA,63.529,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2213209090909091,2.7548454545454546,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
29,mMTC,A,150,True,NA,NA,NA,NA,63.5418,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2213209090909091,2.719136363636364,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
30,mMTC,A,150,True,NA,NA,NA,NA,63.9244,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2213209090909091,2.6834181818181815,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
31,mMTC,A,150,True,NA,NA,NA,NA,63.9243,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.24469727272727274,1.5639363636363635,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
32,mMTC,A,150,True,NA,NA,NA,NA,64.1605,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.24469727272727274,1.6353727272727272,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
33,mMTC,A,150,True,NA,NA,NA,NA,63.69180000000001,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.24469727272727274,1.7068,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
34,mMTC,A,150,True,NA,NA,NA,NA,63.80819999999999,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.24469727272727274,1.7782272727272728,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
35,mMTC,A,150,True,NA,NA,NA,NA,63.6584,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2213209090909091,2.647709090909091,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
36,mMTC,A,150,True,NA,NA,NA,NA,63.9177,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2213209090909091,2.6119909090909093,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
37,mMTC,A,150,True,NA,NA,NA,NA,63.697300000000006,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.5018390909090908,2.8626454545454547,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
38,mMTC,A,150,True,NA,NA,NA,NA,64.1699,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.44729363636363634,2.6925090909090907,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
39,mMTC,A,150,True,NA,NA,NA,NA,63.8737,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.8174227272727272,2.9490090909090907,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
40,mMTC,A,150,True,NA,NA,NA,NA,63.76570000000001,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.2011909090909091,3.371727272727273,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
41,mMTC,A,150,True,NA,NA,NA,NA,63.9702,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.20963272727272728,3.3444545454545453,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
42,mMTC,A,150,True,NA,NA,NA,NA,63.7813,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.20963272727272728,3.3087454545454547,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
43,mMTC,A,150,True,NA,NA,NA,NA,64.012,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.20963272727272728,3.273027272727273,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
44,mMTC,A,150,True,NA,NA,NA,NA,63.582800000000006,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.20963272727272728,3.2373181818181815,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
45,mMTC,A,150,True,NA,NA,NA,NA,64.0222,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.20963272727272728,3.2016,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
46,mMTC,A,150,True,NA,NA,NA,NA,63.82730000000001,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.20963272727272728,3.1658909090909093,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
47,mMTC,A,150,True,NA,NA,NA,NA,64.1906,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.20963272727272728,3.130172727272727,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
48,mMTC,A,150,True,NA,NA,NA,NA,63.4072,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.4356054545454545,3.2405636363636363,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
49,mMTC,A,150,True,NA,NA,NA,NA,63.8448,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.5018390909090908,3.3509545454545453,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
50,mMTC,A,150,True,NA,NA,NA,NA,63.5542,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.5018390909090908,3.3152363636363638,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
51,mMTC,A,150,True,NA,NA,NA,NA,63.9147,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.27294363636363633,3.8006272727272727,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
52,mMTC,A,150,True,NA,NA,NA,NA,64.1792,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.7469681818181818,3.5246545454545455,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
53,mMTC,A,150,True,NA,NA,NA,NA,63.8628,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25606090909090906,3.7480272727272728,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
54,mMTC,A,150,True,NA,NA,NA,NA,63.8365,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25606090909090906,3.7123181818181816,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
55,mMTC,A,150,True,NA,NA,NA,NA,63.6805,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25606090909090906,3.6766,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
56,mMTC,A,150,True,NA,NA,NA,NA,63.8683,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25606090909090906,3.640890909090909,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
57,mMTC,A,150,True,NA,NA,NA,NA,63.5513,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25606090909090906,3.605172727272727,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
58,mMTC,A,150,True,NA,NA,NA,NA,63.493,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.4235927272727273,3.6863454545454544,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
59,mMTC,A,150,True,NA,NA,NA,NA,63.6124,NA,NA,0.0,27.74774774774775,NA,0,NA,0.003754666666666667,0.0,14080,0,0.0,0.25606090909090906,3.5395909090909092,0.003,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
60,Web,A,150,True,NA,NA,NA,NA,63.9258,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22171707317073172,1.8509878048780488,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
61,Web,A,150,True,NA,NA,NA,NA,63.8923,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22950243902439024,1.819719512195122,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
62,Web,A,150,True,NA,NA,NA,NA,63.8664,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22950243902439024,1.784,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
63,Web,A,150,True,NA,NA,NA,NA,64.1153,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22950243902439024,1.748280487804878,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
64,Web,A,150,True,NA,NA,NA,NA,63.8647,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22950243902439024,1.7125731707317073,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
65,Web,A,150,True,NA,NA,NA,NA,63.79579999999999,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22845731707317074,1.6836463414634146,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
66,Web,A,150,True,NA,NA,NA,NA,63.9666,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.2334219512195122,1.6504268292682926,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
67,Web,A,150,True,NA,NA,NA,NA,63.6302,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22871829268292684,1.6123536585365852,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
68,Web,A,150,True,NA,NA,NA,NA,64.0491,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.41905975609756096,1.7397560975609756,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
69,Web,A,150,True,NA,NA,NA,NA,63.58599999999999,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.22910975609756098,1.5469756097560976,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
70,Web,A,150,True,NA,NA,NA,NA,64.0203,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.2301560975609756,1.5117926829268291,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
71,Web,A,150,True,NA,NA,NA,NA,63.9227,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.2301560975609756,1.4760731707317072,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
72,Web,A,150,True,NA,NA,NA,NA,63.7805,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.23619390243902438,2.2163658536585364,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
73,Web,A,150,True,NA,NA,NA,NA,63.6532,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.24664634146341463,2.1877073170731705,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
74,Web,A,150,True,NA,NA,NA,NA,63.9437,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.24664634146341463,2.1519878048780487,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
75,Web,A,150,True,NA,NA,NA,NA,63.5038,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.24664634146341463,2.116280487804878,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
76,Web,A,150,True,NA,NA,NA,NA,63.89549999999999,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.24664634146341463,2.0805609756097563,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
77,Web,A,150,True,NA,NA,NA,NA,63.7922,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.24507804878048778,2.049292682926829,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
78,Web,A,150,True,NA,NA,NA,NA,63.71469999999999,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.24507804878048778,2.013573170731707,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
79,Web,A,150,True,NA,NA,NA,NA,64.0865,NA,NA,0.0,27.931873479318735,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.24507804878048778,1.9778658536585367,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
80,Web,A,150,True,NA,NA,NA,NA,64.0637,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.24449634146341462,2.3371341463414637,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
81,Web,A,150,True,NA,NA,NA,NA,64.1052,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.2501634146341464,2.3088658536585362,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
82,Web,A,150,True,NA,NA,NA,NA,64.0442,NA,NA,0.0,27.897934386391253,NA,0,NA,0.13732266666666665,0.0,514960,0,0.0,0.3006268292682927,2.3220243902439024,0.133,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
83,Mobile,A,150,True,NA,NA,NA,NA,64.0454,NA,NA,0.0,27.963541666666668,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.16329074315514994,1.838031290743155,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
84,Mobile,A,150,True,NA,NA,NA,NA,63.6784,NA,NA,0.0,27.963541666666668,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.164129074315515,1.803155149934811,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
85,Mobile,A,150,True,NA,NA,NA,NA,63.3068,NA,NA,0.0,27.963541666666668,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.164129074315515,1.767444589308996,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
86,Mobile,A,150,True,NA,NA,NA,NA,64.0691,NA,NA,0.0,27.963541666666668,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.164129074315515,1.731734028683181,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
87,Mobile,A,150,True,NA,NA,NA,NA,63.9031,NA,NA,0.0,27.963541666666668,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.164129074315515,1.6960104302477184,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
88,Mobile,A,150,True,NA,NA,NA,NA,64.0545,NA,NA,0.0,27.963541666666668,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.164129074315515,1.6602998696219036,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
89,Mobile,A,150,True,NA,NA,NA,NA,63.9118,NA,NA,0.0,27.963541666666668,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.164129074315515,1.6245893089960886,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
90,Mobile,A,150,True,NA,NA,NA,NA,63.7884,NA,NA,0.0,27.963541666666668,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.16664406779661017,1.5997653194263364,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
91,Mobile,A,150,True,NA,NA,NA,NA,63.598800000000004,NA,NA,0.0,27.963541666666668,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.16664406779661017,1.5640547588005216,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
92,Mobile,A,150,True,NA,NA,NA,NA,63.7372,NA,NA,0.0,27.963541666666668,NA,0,NA,0.1693536,0.0,635076,0,0.0,0.16664406779661017,1.5283441981747066,0.166,0.0,NA,NA,NA,NA,ns3_5glena_simulation,NOT real OAI CU-DU F1 measurements
