ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
153,154,VoD,725000,1200,396.0,63.9932,0.0,1736.0,,2135062.0,0.00125508,2131590.0,0.00150558,100.0,2128124.0,2128124.0,1733.0,1733.0,0.0,1.5077149451817657
154,155,VoD,725000,1200,397.0,64.1744,0.0,1674.0,,2059908.0,0.00125132,2056560.0,0.00150146,79.0,2053216.0,2053216.0,1672.0,1672.0,0.0,1.5035885167464116
155,156,VoD,725000,1200,398.0,63.6599,0.0,1866.0,,2296452.0,0.00125484,2292720.0,0.00150491,77.0,2288992.0,2288992.0,1864.0,1864.0,0.0,1.507043991416309
156,157,VoD,725000,1200,399.0,63.8063,0.0,1591.0,,1956422.0,0.0012603,1953240.0,0.00151051,133.0,1950064.0,1950064.0,1588.0,1588.0,0.0,1.5126448362720404
157,158,VoD,725000,1200,1725.0,64.1401,0.0,1896.0,,2333412.0,0.00119578,2329620.0,0.00144571,63.0,2325832.0,2325832.0,1894.0,1894.0,0.0,1.4478405491024289
158,159,VoD,725000,1200,1726.0,63.5844,0.0,2054.0,,2528068.0,0.00119351,2523960.0,0.00144376,25.0,2519856.0,2519856.0,2052.0,2052.0,0.0,1.4458869395711502
159,160,VoD,725000,1200,1727.0,64.0538,0.0,1841.0,,2265652.0,0.00119395,2261970.0,0.0014397,92.0,2258292.0,2258292.0,1839.0,1839.0,0.0,1.441832517672648
160,161,VoD,725000,1200,1728.0,64.0477,0.0,1862.0,,2291524.0,0.00119218,2287800.0,0.00144307,27.0,2284080.0,2284080.0,1860.0,1860.0,0.0,1.4452043010752689
161,162,VoD,725000,1200,1729.0,63.6235,0.0,1782.0,,2192964.0,0.00119165,2189400.0,0.00144199,73.0,2185840.0,2185840.0,1780.0,1780.0,0.0,1.44411797752809
162,163,VoD,725000,1200,1730.0,63.6534,0.0,1999.0,,2460308.0,0.00118901,2456310.0,0.00143962,55.0,2452316.0,2452316.0,1997.0,1997.0,0.0,1.441757636454682
163,164,VoD,725000,1200,1731.0,63.8807,0.0,1367.0,,1680454.0,0.00118932,1677720.0,0.00143838,125.0,1674992.0,1674992.0,1364.0,1364.0,0.0,1.4405131964809386
164,165,Live,478000,1200,1753.0,63.64209999999999,0.0,1242.0,,1527684.0,0.00118681,1525200.0,0.0014372,9.0,1522720.0,1522720.0,1240.0,1240.0,0.0,1.4393306451612904
165,166,Live,478000,1200,1754.0,63.6669,0.0,1267.0,,1558484.0,0.00118704,1555950.0,0.00143655,85.0,1553420.0,1553420.0,1265.0,1265.0,0.0,1.438679841897233
166,167,Live,478000,1200,1755.0,63.5082,0.0,1244.0,,1530148.0,0.001189,1527660.0,0.00144219,52.0,1525176.0,1525176.0,1242.0,1242.0,0.0,1.4443236714975844
167,168,Live,478000,1200,1756.0,64.1925,0.0,952.0,,1169174.0,0.00118677,1167270.0,0.00143696,132.0,1165372.0,1165372.0,949.0,949.0,0.0,1.4390937829293993
168,169,Live,478000,1200,1757.0,64.1035,0.0,1295.0,,1592980.0,0.00118508,1590390.0,0.00143517,98.0,1587804.0,1587804.0,1293.0,1293.0,0.0,1.4373008507347254
169,170,Live,478000,1200,1758.0,63.8899,0.0,1081.0,,1328102.0,0.00118375,1325940.0,0.00143406,65.0,1323784.0,1323784.0,1078.0,1078.0,0.0,1.436187384044527
170,171,Live,478000,1200,1759.0,63.8645,0.0,1452.0,,1786404.0,0.00118272,1783500.0,0.0014326,56.0,1780600.0,1780600.0,1450.0,1450.0,0.0,1.4347310344827586
171,172,Live,478000,1200,1760.0,63.51469999999999,0.0,1388.0,,1706326.0,0.00118211,1703550.0,0.00143265,31.0,1700780.0,1700780.0,1385.0,1385.0,0.0,1.4347870036101082
172,173,Live,478000,1200,1761.0,64.1639,0.0,1331.0,,1637332.0,0.00118111,1634670.0,0.00143144,39.0,1632012.0,1632012.0,1329.0,1329.0,0.0,1.433566591422122
173,174,Live,478000,1200,1762.0,63.94670000000001,0.0,1717.0,,2112884.0,0.00117946,2109450.0,0.00142952,23.0,2106020.0,2106020.0,1715.0,1715.0,0.0,1.4316443148688047
174,175,Live,478000,1200,1763.0,63.87980000000001,0.0,1170.0,,1438980.0,0.00117927,1436640.0,0.00142995,106.0,1434304.0,1434304.0,1168.0,1168.0,0.0,1.4320890410958904
175,176,Live,478000,1200,1764.0,63.866,0.0,1082.0,,1329334.0,0.00117836,1327170.0,0.0014292,131.0,1326240.0,1325012.0,1080.0,1079.0,0.0,1.4313345690454125
176,177,Live,478000,1200,1774.0,63.6928,0.0,1474.0,,1813508.0,0.00117717,1810560.0,0.00142761,15.0,1807616.0,1807616.0,1472.0,1472.0,0.0,1.4297418478260868
177,178,Live,478000,1200,1775.0,63.95170000000001,0.0,1177.0,,1446374.0,0.00117671,1444020.0,0.00142695,69.0,1441672.0,1441672.0,1174.0,1174.0,0.0,1.4290800681431004
178,179,Live,478000,1200,1776.0,63.9441,0.0,1556.0,,1914532.0,0.00117563,1911420.0,0.00142216,8.0,1908312.0,1908312.0,1554.0,1554.0,0.0,1.4242985842985845
179,180,Live,478000,1200,1468.0,64.0016,0.0,1098.0,,1350276.0,0.00122714,1348080.0,0.00147834,76.0,1345888.0,1345888.0,1096.0,1096.0,0.0,1.4804744525547444
180,181,Live,478000,1200,1469.0,63.6004,0.0,1507.0,,1854164.0,0.00122044,1851150.0,0.00147063,11.0,1848140.0,1848140.0,1505.0,1505.0,0.0,1.4727574750830563
181,182,Live,478000,1200,1470.0,63.4553,0.0,1029.0,,1265268.0,0.0012263,1263210.0,0.00147329,122.0,1261156.0,1261156.0,1027.0,1027.0,0.0,1.4754235637779942
182,183,Live,478000,1200,1471.0,64.0603,0.0,1098.0,,1349046.0,0.00122897,1346850.0,0.0014803,110.0,1344660.0,1344660.0,1095.0,1095.0,0.0,1.4824292237442922
183,184,Live,478000,1200,1472.0,63.67040000000001,0.0,1085.0,,1333030.0,0.00122284,1330860.0,0.00147332,82.0,1328696.0,1328696.0,1082.0,1082.0,0.0,1.475452865064695
184,185,Live,478000,1200,1473.0,63.756499999999996,0.0,1286.0,,1581892.0,0.001223,1579320.0,0.00147339,86.0,1576752.0,1576752.0,1284.0,1284.0,0.0,1.4755218068535827
185,186,Live,478000,1200,1474.0,64.0362,0.0,1169.0,,1436518.0,0.00122223,1434180.0,0.00147315,123.0,1431848.0,1431848.0,1166.0,1166.0,0.0,1.4752830188679247
186,187,Live,478000,1200,1475.0,64.1409,0.0,1328.0,,1633636.0,0.0012179,1630980.0,0.00146868,22.0,1628328.0,1628328.0,1326.0,1326.0,0.0,1.4708144796380092
187,188,Live,478000,1200,1476.0,63.9798,0.0,1071.0,,1315782.0,0.00122005,1313640.0,0.00147079,115.0,1311504.0,1311504.0,1068.0,1068.0,0.0,1.4729213483146069
188,189,Live,478000,1200,1477.0,63.688399999999994,0.0,1256.0,,1544932.0,0.00121573,1542420.0,0.00146456,24.0,1539912.0,1539912.0,1254.0,1254.0,0.0,1.466690590111643
189,190,Live,478000,1200,1478.0,63.8634,0.0,1316.0,,1618852.0,0.00121908,1616220.0,0.00146921,101.0,1613592.0,1613592.0,1314.0,1314.0,0.0,1.4713394216133944
190,191,V2X,99000,300,1479.0,63.76499999999999,0.0,767.0,,341315.0,0.00121608,339781.0,0.00146588,19.0,338247.0,338247.0,767.0,767.0,0.0,1.4666883963494133
191,192,V2X,99000,300,1777.0,63.6508,0.0,981.0,,418887.0,0.00117398,416925.0,0.00142382,29.0,414963.0,414963.0,981.0,981.0,0.0,1.4245973496432212
192,193,V2X,99000,300,1778.0,63.9826,0.0,1162.0,,413672.0,0.00117373,411348.0,0.00142281,33.0,409024.0,409024.0,1162.0,1162.0,0.0,1.4234767641996557
193,194,V2X,99000,300,1779.0,63.87899999999999,0.0,629.0,,367382.0,0.00117387,366124.0,0.00142379,43.0,364868.0,364868.0,628.0,628.0,0.0,1.4248391719745224
194,195,V2X,99000,300,1780.0,63.72919999999999,0.0,774.0,,374134.0,0.00117295,372586.0,0.0014229,26.0,371040.0,371040.0,773.0,773.0,0.0,1.423777490297542
195,196,V2X,99000,300,1781.0,63.6623,0.0,484.0,,280625.0,0.00117305,279657.0,0.00142341,66.0,278691.0,278691.0,483.0,483.0,0.0,1.4244472049689443
196,197,V2X,99000,300,1782.0,63.69169999999999,0.0,1053.0,,387504.0,0.00117173,385398.0,0.00142133,30.0,383292.0,383292.0,1053.0,1053.0,0.0,1.422022792022792
197,198,V2X,99000,300,883.0,63.8603,0.0,995.0,,396010.0,0.0012309,394020.0,0.00148231,20.0,392030.0,392030.0,995.0,995.0,0.0,1.483035175879397
198,199,V2X,99000,300,884.0,63.6255,0.0,568.0,,301079.0,0.00123273,299943.0,0.00148361,53.0,298809.0,298809.0,567.0,567.0,0.0,1.4845608465608466
199,200,V2X,99000,300,885.0,63.60920000000001,0.0,1144.0,,419848.0,0.00123274,417560.0,0.00148319,41.0,415272.0,415272.0,1144.0,1144.0,0.0,1.483881118881119
