imsi,cellId,rnti,attachStartMs,rrcSetupCompleteMs,initialUeMessageMs,authRequestMs,authResponseMs,securityModeCommandNasMs,securityModeCompleteNasMs,initialContextSetupRequestMs,securityModeCommandAsMs,securityModeCompleteAsMs,ueCapabilityEnquiryMs,ueCapabilityInformationMs,initialContextSetupResponseMs,registrationAcceptMs,registrationCompleteMs,pduSessionEstablishmentRequestMs,pduSessionResourceSetupRequestMs,rrcReconfigurationDrbMs,rrcReconfigurationCompleteMs,pduSessionResourceSetupResponseMs,dataReadyMs,rrcSetupLatencyMs,firstDataPacketTimeMs,attachToFirstDataPacketLatencyMs,coreSignalingLatencyMs,totalAttachToDataLatencyMs
69,1,943,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,444.529,444.529,1.8,59.8357
70,1,944,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,443.064,443.064,1.8,59.8357
71,1,945,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,443.029,443.029,1.8,59.8357
72,1,946,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,442.993,442.993,1.8,59.8357
73,1,947,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,442.957,442.957,1.8,59.8357
74,1,948,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,442.921,442.921,1.8,59.8357
75,1,949,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,442.886,442.886,1.8,59.8357
76,1,950,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,442.85,442.85,1.8,59.8357
77,1,951,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,442.814,442.814,1.8,59.8357
78,1,952,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,442.779,442.779,1.8,59.8357
79,1,953,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,442.743,442.743,1.8,59.8357
80,1,954,0,58.0357,58.1357,58.2357,58.3357,58.4357,58.5357,58.6357,58.7357,58.8357,58.9357,59.0357,59.1357,59.2357,59.3357,59.4357,59.5357,59.6357,59.7357,59.8357,59.8357,58.0357,442.707,442.707,1.8,59.8357
93,1,997,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,443.779,443.779,1.8,64.3357
94,1,998,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,443.743,443.743,1.8,64.3357
95,1,999,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,443.707,443.707,1.8,64.3357
96,1,1000,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,443.671,443.671,1.8,64.3357
97,1,1001,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,444.493,444.493,1.8,64.3357
145,1,991,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,428.886,428.886,1.8,64.3357
146,1,992,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,428.85,428.85,1.8,64.3357
147,1,993,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,428.814,428.814,1.8,64.3357
148,1,994,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,428.779,428.779,1.8,64.3357
149,1,995,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,428.743,428.743,1.8,64.3357
150,1,996,0,62.5357,62.6357,62.7357,62.8357,62.9357,63.0357,63.1357,63.2357,63.3357,63.4357,63.5357,63.6357,63.7357,63.8357,63.9357,64.0357,64.1357,64.2357,64.3357,64.3357,62.5357,428.707,428.707,1.8,64.3357
98,1,1027,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,444.457,444.457,1.8,68.8357
99,1,1028,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,444.421,444.421,1.8,68.8357
100,1,1029,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,444.386,444.386,1.8,68.8357
101,1,1030,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,444.35,444.35,1.8,68.8357
102,1,1031,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,444.314,444.314,1.8,68.8357
103,1,1032,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,444.279,444.279,1.8,68.8357
104,1,1033,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,444.243,444.243,1.8,68.8357
105,1,1034,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,444.207,444.207,1.8,68.8357
106,1,1035,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,444.171,444.171,1.8,68.8357
107,1,1036,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,417.779,417.779,1.8,68.8357
108,1,1037,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,417.743,417.743,1.8,68.8357
109,1,1038,0,67.0357,67.1357,67.2357,67.3357,67.4357,67.5357,67.6357,67.7357,67.8357,67.9357,68.0357,68.1357,68.2357,68.3357,68.4357,68.5357,68.6357,68.7357,68.8357,68.8357,67.0357,417.707,417.707,1.8,68.8357
110,1,1052,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,417.671,417.671,1.8,73.3357
111,1,1053,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,418.35,418.35,1.8,73.3357
112,1,1054,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,418.314,418.314,1.8,73.3357
113,1,1055,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,418.279,418.279,1.8,73.3357
114,1,1056,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,418.243,418.243,1.8,73.3357
115,1,1057,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,418.207,418.207,1.8,73.3357
116,1,1058,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,418.171,418.171,1.8,73.3357
139,1,1059,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,425.314,425.314,1.8,73.3357
140,1,1060,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,425.279,425.279,1.8,73.3357
141,1,1061,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,425.243,425.243,1.8,73.3357
142,1,1062,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,425.207,425.207,1.8,73.3357
143,1,1063,0,71.5357,71.6357,71.7357,71.8357,71.9357,72.0357,72.1357,72.2357,72.3357,72.4357,72.5357,72.6357,72.7357,72.8357,72.9357,73.0357,73.1357,73.2357,73.3357,73.3357,71.5357,425.171,425.171,1.8,73.3357
144,1,1065,0,76.0357,76.1357,76.2357,76.3357,76.4357,76.5357,76.6357,76.7357,76.8357,76.9357,77.0357,77.1357,77.2357,77.3357,77.4357,77.5357,77.6357,77.7357,77.8357,77.8357,76.0357,428.671,428.671,1.8,77.8357
